C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_011051715.1|HEB97089.1	84.8	191	29	0	1	191	1	191	4.65e-124	342	191	191
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_003660225.1|RLJ20876.1	84.3	191	28	1	1	191	1	189	4.45e-117	324	191	189
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_003934975.1|RRS37420.1	83.2	191	30	1	1	191	1	189	5.19e-116	321	191	189
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_000224455.2|EGV52498.1	82.2	191	32	1	1	191	1	189	4.26e-115	319	191	189
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_001443665.1|KRT55329.1	81.9	188	32	1	1	188	1	186	3.93e-113	314	191	198
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_003610775.1|RKF21469.1	68.4	190	56	2	3	189	4	192	7.13e-95	268	191	197
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_000785145.2|KHD08441.1	65.6	189	60	2	6	191	4	190	5.36e-93	263	191	190
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_000272145.2|OEE78074.1	67.9	184	55	2	9	189	16	198	3.38e-92	261	191	203
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_001939735.1|OLQ75251.1	65.4	188	61	2	5	189	9	195	3.55e-91	259	191	200
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_002836355.1|PKH06717.1	65.4	188	61	2	5	189	15	201	1.24e-90	258	191	206
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_011371325.1|HHB91634.1	68.1	182	54	3	9	189	6	184	5.18e-90	255	191	186
C1_12-18_bin19-k141_2550623_10	AioB_LOCAL|GCA_000953735.1|CED59803.1	64.9	188	62	2	5	189	15	201	1.01e-89	255	191	206
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_002733565.1|PHR90154.1	65.8	184	59	2	9	189	19	201	8.30e-89	253	191	206
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_002718255.1|MBI48304.1	65.0	183	60	2	9	188	10	191	1.12e-88	252	191	194
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_009653635.1|MRI32053.1	66.7	174	54	2	18	188	1	173	4.61e-86	246	191	196
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_000283275.1|AFP30181.1	65.1	175	56	3	18	188	1	174	1.90e-83	238	191	177
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_003864255.1|RRJ85032.1	60.6	188	68	3	7	191	3	187	3.07e-82	236	191	187
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_002876485.1|PMO75998.1	60.9	184	67	3	10	190	9	190	5.50e-82	235	191	194
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_002875145.1|PMP13581.1	60.3	184	68	3	10	190	9	190	6.38e-81	233	191	194
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_002876245.1|PML52506.1	60.3	184	68	3	10	190	9	190	6.38e-81	233	191	194
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_002876335.1|PML16672.1	60.3	184	68	3	10	190	9	190	6.38e-81	233	191	194
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_007786305.1|TVU69349.1	58.8	187	72	3	7	190	6	190	9.05e-81	232	191	194
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_000967665.1|KJZ16189.1	58.6	191	75	2	2	189	16	205	1.25e-79	230	191	210
C1_12-18_bin19-k141_2550623_10	IdrB_TIER2|GCA_002720555.1|MBJ78184.1	59.5	190	71	5	1	189	1	185	2.06e-75	218	191	186
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_001715975.1|ODJ89648.1	70.6	136	39	1	1	136	54	188	9.66e-73	209	138	191
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_011371325.1|HHB91634.1	71.3	136	37	2	1	136	50	183	1.17e-72	209	138	186
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_000785145.2|KHD08441.1	69.1	136	41	1	1	136	53	187	1.88e-72	209	138	190
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_000224455.2|EGV52498.1	73.5	136	33	2	1	136	54	186	1.05e-71	207	138	189
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_011051715.1|HEB97089.1	69.1	136	41	1	1	136	54	188	1.12e-71	207	138	191
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_001443665.1|KRT55329.1	73.5	136	33	2	1	136	54	186	1.41e-71	207	138	198
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_003934975.1|RRS37420.1	72.1	136	35	2	1	136	54	186	1.42e-69	201	138	189
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_003660225.1|RLJ20876.1	72.8	136	34	2	1	136	54	186	4.05e-69	200	138	189
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_001939735.1|OLQ75251.1	69.1	136	40	2	1	136	61	194	8.17e-69	200	138	200
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_009653635.1|MRI32053.1	66.4	137	44	2	1	137	40	174	8.33e-68	197	138	196
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_003864255.1|RRJ85032.1	64.2	137	48	1	1	137	50	185	8.87e-68	197	138	187
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_002718255.1|MBI48304.1	66.2	136	44	2	1	136	58	191	4.50e-67	195	138	194
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_000272145.2|OEE78074.1	66.9	136	43	2	1	136	64	197	5.99e-67	195	138	203
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_000283275.1|AFP30181.1	64.7	139	46	3	1	138	40	176	1.06e-66	194	138	177
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_003610775.1|RKF21469.1	67.6	136	42	2	1	136	58	191	1.41e-66	194	138	197
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_002836355.1|PKH06717.1	66.9	136	43	2	1	136	67	200	3.78e-66	193	138	206
C1_12-18_bin24-k141_2459344_1	AioB_LOCAL|GCA_000953735.1|CED59803.1	66.2	136	44	2	1	136	67	200	2.17e-65	191	138	206
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_002733565.1|PHR90154.1	66.2	136	44	2	1	136	67	200	1.25e-64	189	138	206
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_007786305.1|TVU69349.1	63.2	136	48	2	1	136	55	188	1.41e-63	186	138	194
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_002876485.1|PMO75998.1	62.5	136	49	2	1	136	55	188	2.31e-62	183	138	194
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_000967665.1|KJZ16189.1	64.7	136	46	2	1	136	71	204	1.54e-61	182	138	210
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_002875145.1|PMP13581.1	61.0	136	51	2	1	136	55	188	2.67e-61	181	138	194
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_002876245.1|PML52506.1	61.0	136	51	2	1	136	55	188	2.67e-61	181	138	194
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_002876335.1|PML16672.1	61.0	136	51	2	1	136	55	188	2.67e-61	181	138	194
C1_12-18_bin24-k141_2459344_1	IdrB_TIER2|GCA_002717425.1|MBI13698.1	61.7	133	47	3	3	135	55	183	1.96e-59	176	138	186
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_002725995.1|MBQ62122.1	74.3	109	28	0	1	109	94	202	7.56e-62	181	109	202
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_001830425.1|OHC76423.1	74.1	108	28	0	1	108	76	183	3.34e-59	174	109	184
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_002725285.1|MBP17852.1	72.5	109	30	0	1	109	88	196	4.84e-59	174	109	196
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_001771985.1|OGA54489.1	71.6	109	31	0	1	109	75	183	4.88e-59	173	109	185
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_002686015.1|MAF07887.1	72.1	111	29	1	1	109	75	185	1.67e-57	169	109	186
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_001404295.1|CTQ63440.1	73.1	108	29	0	1	108	90	197	3.42e-57	169	109	198
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_002729195.1|MBR03090.1	73.0	111	28	1	1	109	75	185	6.76e-57	168	109	186
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_001404055.1|CTQ52169.1	72.2	108	30	0	1	108	90	197	9.76e-57	168	109	198
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_003208435.1|PYG33377.1	71.3	108	31	0	1	108	87	194	1.26e-56	167	109	195
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_002726415.1|MBP80847.1	71.2	111	30	1	1	109	75	185	1.36e-56	167	109	186
C2_12-18_bin11-k141_1404867_1	AioB_LOCAL|GCA_000522425.1|ETW96771.1	70.1	107	32	0	1	107	77	183	2.82e-56	166	109	187
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_004216475.1|QBF32516.1	71.3	108	31	0	1	108	87	194	1.03e-55	165	109	195
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_002711755.1|MBC58353.1	70.4	108	32	0	1	108	87	194	2.07e-55	164	109	195
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_001623255.1|KZL05130.1	68.5	108	34	0	1	108	90	197	2.27e-55	164	109	198
C2_12-18_bin11-k141_1404867_1	AioB_LOCAL|GCA_000756565.1|KGB81536.1	69.4	108	33	0	1	108	76	183	6.00e-55	163	109	184
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_004331745.1|TCD13831.1	69.4	108	33	0	1	108	87	194	2.39e-54	162	109	195
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_003486975.1|HAY10015.1	76.6	94	22	0	9	102	82	175	6.94e-54	160	109	184
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_002731375.1|MBV37768.1	66.7	108	36	0	1	108	87	194	1.12e-52	157	109	195
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_008080565.1|TXT31846.1	75.5	94	23	0	9	102	87	180	1.36e-52	157	109	190
C2_12-18_bin11-k141_1404867_1	AioB_LOCAL|GCA_001828925.1|OHC63617.1	75.5	98	24	0	9	106	79	176	1.43e-52	157	109	180
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_003538055.1|HCX33660.1	72.5	102	28	0	5	106	79	180	1.72e-52	157	109	186
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_003628555.1|AYH44093.1	74.5	94	24	0	9	102	93	186	2.32e-52	157	109	196
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_002897995.1|GBE44173.1	65.7	108	37	0	1	108	88	195	3.28e-52	156	109	196
C2_12-18_bin11-k141_1404867_1	IdrB_TIER2|GCA_002842415.1|PKO90735.1	75.5	94	23	0	9	102	89	182	5.86e-52	155	109	192
C2_12-18_bin11-k141_1404867_1	IdrB_ANCHOR|IR12|CORE_IR12_IdrB__MBT0960285.1	74.0	100	26	0	7	106	82	181	9.56e-52	155	109	185
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_001801995.1|OGT91842.1	57.5	179	65	4	4	179	12	182	7.73e-67	196	185	187
C2_12-18_bin17-k141_1448372_2	AioB_LOCAL|GCA_001771285.1|OGB98045.1	55.1	167	73	1	13	179	11	175	6.71e-64	189	185	180
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_001788395.1|OGK84092.1	54.8	168	73	2	13	179	13	178	8.52e-63	186	185	183
C2_12-18_bin17-k141_1448372_2	AioB_LOCAL|GCA_000522425.1|ETW96771.1	52.2	178	79	2	5	181	12	184	1.94e-62	185	185	187
C2_12-18_bin17-k141_1448372_2	AioB_LOCAL|GCA_001828925.1|OHC63617.1	55.1	167	66	2	13	179	19	176	3.13e-62	184	185	180
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_003538055.1|HCX33660.1	55.5	173	72	2	7	179	13	180	5.37e-62	184	185	186
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_003864275.1|GCA58264.1	49.7	183	86	3	3	184	15	192	1.30e-61	183	185	192
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_008080565.1|TXT31846.1	55.6	162	67	2	13	174	23	179	2.46e-61	182	185	190
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_002746185.1|PCJ64244.1	52.7	169	79	1	13	180	21	189	2.88e-61	182	185	195
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_003628555.1|AYH44093.1	56.2	162	66	2	13	174	29	185	1.70e-60	181	185	196
C2_12-18_bin17-k141_1448372_2	IdrB_ANCHOR|IR12|CORE_IR12_IdrB__MBT0960285.1	52.8	178	73	3	7	180	12	182	1.71e-60	180	185	185
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_002842415.1|PKO90735.1	55.6	162	67	2	13	174	25	181	8.60e-60	179	185	192
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_003486975.1|HAY10015.1	52.5	177	70	4	13	184	17	184	3.84e-59	177	185	184
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_001805655.1|OGX37961.1	52.0	173	80	2	8	179	14	184	9.74e-58	173	185	187
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_002238045.1|OXT01453.1	49.7	177	84	3	4	179	13	185	1.64e-56	170	185	188
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_002725285.1|MBP17852.1	46.9	177	92	1	3	179	19	193	2.09e-56	170	185	196
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_002725995.1|MBQ62122.1	48.8	168	83	2	13	179	34	199	2.51e-56	170	185	202
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_003688285.1|RMA42283.1	52.4	170	73	4	11	179	17	179	2.91e-56	169	185	184
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_001404055.1|CTQ52169.1	50.6	168	81	1	12	179	30	195	4.47e-56	169	185	198
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_001404295.1|CTQ63440.1	50.6	168	81	1	12	179	30	195	4.47e-56	169	185	198
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_009839615.1|MYA97754.1	47.7	176	88	2	4	179	3	174	1.47e-55	167	185	180
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_003668555.1|RLQ89034.1	49.4	178	85	3	3	179	12	185	1.88e-55	167	185	188
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_002686015.1|MAF07887.1	50.6	170	79	3	13	179	15	182	2.51e-55	167	185	186
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_001771985.1|OGA54489.1	49.4	168	82	2	13	179	15	180	9.80e-55	166	185	185
C2_12-18_bin17-k141_1448372_2	IdrB_TIER2|GCA_003610775.1|RKF21469.1	48.6	177	81	3	12	181	19	192	9.98e-55	166	185	197
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_002746185.1|PCJ64245.1	55.3	338	150	1	65	402	56	392	2.15e-132	380	410	398
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_003668555.1|RLQ89610.1	56.2	338	143	4	66	399	65	401	2.68e-130	375	410	407
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_001805655.1|OGX37972.1	54.0	339	155	1	63	401	26	363	5.90e-130	372	410	368
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_009839615.1|MYA97755.1	52.5	345	160	3	60	401	45	388	3.03e-128	369	410	392
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_011049715.1|HEA69245.1	53.1	350	155	2	60	401	35	383	5.06e-128	369	410	397
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_001784175.1|OGH62375.1	53.1	343	159	2	62	403	26	367	6.47e-128	367	410	373
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_007741555.1|QDT12204.1	53.8	342	156	2	62	402	70	410	1.66e-127	368	410	412
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_002238045.1|OXT01452.1	55.3	338	146	4	66	399	66	402	5.87e-127	366	410	408
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_003688285.1|RMA42284.1	51.6	347	162	4	62	405	28	371	1.12e-126	364	410	375
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_001788395.1|OGK84093.1	54.7	340	150	3	65	401	36	374	1.42e-125	362	410	378
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_011371325.1|HHB91635.1	52.0	348	158	2	64	403	36	382	9.70e-125	360	410	394
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_002717425.1|MBI13699.1	52.4	332	154	2	77	405	47	377	1.19e-124	359	410	379
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_002687455.1|MAF55548.1	52.4	332	154	2	77	405	45	375	2.55e-123	356	410	377
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_011051715.1|HEB97088.1	51.1	348	161	2	64	403	52	398	4.00e-123	357	410	412
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_002731375.1|MBV37769.1	50.9	348	162	2	64	403	28	374	1.60e-122	354	410	380
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_002687515.1|MAF46991.1	51.9	341	160	2	66	403	35	374	2.82e-122	353	410	376
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_002725285.1|MBP17851.1	50.7	347	163	3	64	403	34	379	6.25e-122	353	410	411
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_001801995.1|OGT91841.1	50.4	345	167	3	60	401	21	364	8.69e-122	352	410	368
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_001623255.1|KZL05131.1	51.5	332	157	2	75	403	45	375	5.37e-121	350	410	381
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_002897995.1|GBE44174.1	49.7	348	166	2	64	403	33	379	1.86e-120	349	410	387
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_001404055.1|CTQ52170.1	51.1	331	158	2	75	402	44	373	2.09e-120	348	410	380
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_001404295.1|CTQ63441.1	51.1	331	158	2	75	402	44	373	2.96e-120	348	410	380
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_002725995.1|MBQ62123.1	50.7	347	163	3	64	403	37	382	3.15e-120	349	410	414
C2_12-18_bin17-k141_1448372_3	IdrP_like_TIER2|GCA_001715975.1|ODJ89649.1	51.3	351	159	3	64	403	51	400	4.46e-120	349	410	414
